"HotlineID","GroupID","DateOfCall","DateFirstObserved","Notes","Mortality","Fish","Species","Magnitude","SalinityType","WaterBodyName","Near","LatDD","LonDD","SuspectedCause"
24110,23833,2016-11-01,2016-11-01,"Dead fish in canal, very decomposed.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Terra Ceia Bay Canal",,27.53315,-82.6089,"RedTide"
24135,23833,2016-11-14,2016-11-14,"6380 2nd Palm Point, St Pete Beach 33706. Residents have lived here for many years and have never seen the water this green/black and the fish are acting sluggish and erratic.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","ICW - 6380 2nd Palm Point",,27.73627,-82.7426,"RedTide"
24136,23833,2016-11-14,2016-11-14,"Near Gandy Bridge the pond is tidal and she has experienced severe respiratory and ocular irritation. Irritated at caller for lying to us about private property - Hi Cindy, Regrettably the information that you provided was incorrect. The lake is private property and there are several no trespassing signs around the lake indicating that it is private property. Therefore we were unable to conduct an investigation at your site. I attached a brochure that provides general red tide information. Please contact you HOA for further assistance with this private lake.
Thanks, Cat",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Mangrove Cay Condo Pond","Gandy Bridge",27.87162,-82.61619,"RedTide"
24163,23833,2016-11-21,2016-11-21,"I am forwarding information from Mr. Ed Cockman who lives at 3500 East Maritana Drive, St. Pete Beach. He recently sent me emails with photos from 10-12-16 of many dead baitfish and from 11-14-16 of a dead red drum. Mr. Cockman emailed with concerns about a recurring plume/scum line in McPherson Bayou, poor water quality, as well as the photos of the dead fish.",TRUE,TRUE,"Baitfish, Red Drum-1","20to100","Saltwater","McPherson Bayou",,27.71064,-82.7353,"RedTide"
24175,,2016-11-27,2016-11-27,"We found two dead shark babies while walking the ocean at sunset. We have photos of you need them.",TRUE,TRUE,"Shark","1to19","Saltwater","North Redington Beach",,27.81472,-82.82134,"Unknown"
24181,,2016-11-28,2016-11-28,"Fish kill in multiple ponds on the property the fish kill started a few days ago there was also a company out sparying around the pond a few day ago. Multiple fish affectedone dead bird found in the pond.",TRUE,TRUE,"Species Unidentified, Bird Unidentified-1","20to100","Freshwater","Sunset Bay Lake",,28.16614,-82.78932,"HerbicidePesticide"
24187,23833,2016-11-30,2016-11-30,"Adam conducted investigation in that area 11/14/16 - 24135. Dead fish have recently washed up dead again. Respiratory irritation.",TRUE,TRUE,"Species Unidentified, Catfish, Flounder, Trout, Sheepshead","100s","Saltwater","Three Palms Pointe Canal",,27.73562,-82.7443,"RedTide"
24213,24194,2016-12-07,2016-12-07,"Charter Captains seeing dead fish by the Palmetto Outflow. We received a report, below, from FWC law enforcement staff regarding a fish kill in Terra Ceia Bay, near the outflow canal for the City of Palmetto. The cause of the fish kill is not confirmed. The FWC Pinellas-Manatee County HAB Report for 12.05.16 confirmed low and medium concentrations at 7 of the 8 locations sampled in Tampa Bay, including Fletcher Point, Anna Maria Island and the South Skyway Fishing Pier. However, when I spoke to Mr. Plum, the report initiator, he explained that Mullet were the only affected species. Mullet season runs approximately mid-December through the end of January, therefore it is possible that these fish kills are associated with commercial net dumps.  I wanted to provide everyone with this information in case that other reports are received, in addition to keeping City of Palmetto aware of the situation near the outflow canal. In case you like to speak to Mr. Plum, he is available to provide any further details, and can be reached at 941-725-1990. FWC HAB staff will continue to monitor the red tide in this area and our state-wide red tide status report is available every Friday evening on our FWRI Website.",TRUE,TRUE,"Mullet","20to100","Saltwater","Terra Ceia Bay - Tropic Ilse Mobile Park",,27.52336,-82.60058,"FishingMortality"
24217,23833,2016-12-07,2016-12-07,"Although, therected were many sunbathers, my family started coughing...the coughing began when we got to beer can island… 2 of us have asthma..maybe more sensitive..t here is no smell..seeing the dead fish reminded  me of horror movies.. I  did take pictures of at least 2 fish.",TRUE,TRUE,"Species Unidentified","1to19","Saltwater","Coquina Beach",,27.44826,-82.69249,"RedTide"
24241,,2016-12-09,2016-12-09,"Lives in trailer park, huge fish dump in canal. End of D Street.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Sarasota Bay RV Park Canal","Sarasota Bay",27.45867,-82.6683,"Unknown"
24245,24245,2016-12-10,2016-12-10,"They started dying over a week ago. I don't think its completely due to the cold! I noticed the Vultures and Seagulls showing up a week and a half ago.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Estate Oaks Pond",,28.04135,-82.68938,"LowDissolvedOxygen"
24248,24194,2016-12-12,2016-12-12,"Attached you will find an image of my search area for today’s investigation. I walked the entirety of the yellow lines, but only found fish where the red arrow indicates. There were 9 adult striped mullet fairly decomposed washed onto the rocks by the sea wall. Some of the mullet had what appeared to be linear scale loss sometimes with bloodiness associated. It may possibly due to net trauma, but I don’t know if I could rule out damage from washing onto the rocks. The 9 fish were only spread out about 10 meters. Apart from a large amount of seagrass also washed into the bend, the water looked more or less normal, and there were a few schools of baitfish swimming normally nearby. I witnessed many birds feeding on the baitfish about 20 meters away, and they seemed healthy. I did not experience any respiratory irritation or notice any unusual odors. In-situ water quality readings were: temp 23.68°C, DO 2.41 mg/L, salinity 24.17, and pH 7.05. A water sample has been delivered to HAB for analysis. Photos can be found:",TRUE,TRUE,"Mullet","20to100","Saltwater","Tampa Bay - North Shore Park","North Shore Park Pool",27.78085,-82.62568,"FishingMortality"
24249,24245,2016-12-12,2016-12-12,"Since Saturday, water looks normal, water level normal.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Estate Oaks Pond",,28.04139,-82.6893,"LowDissolvedOxygen"
24250,24245,2016-12-12,2016-12-12,"Pond fish kill - City told her that they were there today. Mr Cox called us - it's a private pond owned by HOA.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Estate Oaks Pond",,28.04123,-82.68972,"LowDissolvedOxygen"
24251,24245,2016-12-12,2016-12-12,"Dead fish in pond behind property. Sending Pictures.",TRUE,TRUE,"Armored Catfish","1to19","Freshwater","Estate Oaks Pond",,28.04136,-82.68974,"LowDissolvedOxygen"
24253,,2016-12-13,2016-12-13,"Big Lake, no abnormal color, fish are small - 2"" long. Was not invetigated by TC",TRUE,TRUE,"Species Unidentified","1000s","Freshwater","The Reserve Lake",,27.71734,-82.66487,"OtherAlgalBloom"
24257,,2016-12-15,2016-12-15,"Fish kill in canal. UPDATE: DID not get a call back on this",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Exact Location Unknown",,28.01351,-82.35465,"Unknown"
24263,24194,2016-12-19,2016-12-19,"Boca Ceiga Bay - Between 6th St E and 5th St E canal.",TRUE,TRUE,"Mullet","1to19","Saltwater","Boca Ceiga Bay Canal",,27.77697,-82.76619,"FishingMortality"
24265,24245,2016-12-20,2016-12-20,"Started 10 days ago. Someone cleaned up, water is murky. It has been on-going. He was unable to confirm information, the pond was behind private property and he could only see it from a far.",TRUE,TRUE,"Species Unidentified, Bird, Seagull, Vulture","20to100","Freshwater","Eastate Oaks Lake",,28.04145,-82.6895,"OtherAlgalBloom"
24267,23833,2016-12-20,2016-12-20,"Visiting frm Canada, saw 2 fish dead, no lesions on body. Saw a net at thye bottom of the water.",TRUE,TRUE,"Species Unidentified","1to19","Saltwater","Boca Ciega Bay",,27.77088,-82.76418,"RedTide"
24268,23833,2016-12-21,2016-12-21,"Water discoloration - FWH will investigate 12/22/16. Photos in attached PDF.",TRUE,TRUE,"Seatrout, Mullet","1to19","Saltwater","McPherson Bayou",,27.71098,-82.73531,"RedTide"
24275,23833,2016-12-27,2016-12-25,"Happened on Christmas Day, water discoloration and smell.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Boca Ciega Bay - Boca Sands Condos",,27.72724,-82.7404,"RedTide"
24276,,2016-12-27,2016-12-27,"Local golf course, low water levels, no rain.",TRUE,TRUE,"Bass","20to100","Freshwater","River Club Golf Course",,27.42268,-82.4334,"LowDissolvedOxygen"
24278,99999,2016-12-28,2016-12-28,"While calling Clearwater Marine Aquarium to report another dead shark (fish kill report filled out 12/28/16), complainant reported seeing a dead shark on 12/27/16 on the beach, approximately 2 miles north of Pier 60 (near the Laurel & El Dorado beach access) on N. Clearwater Beach. Complainant reported that shark had been cut in two. Complainant called Clearwater Marine Aquarium to report a dead, small (approx. 2 ft.) bonnet head shark that was on the shoreline approximately 2 miles north of Pier 60 (near the Laurel & El Dorado beach access) on N. Clearwater Beach. Complainant saw no visible injuries to report. Complainant reported that prior to CMA being able to call back another beachgoer gathered the shark carcass and walked off with it.",TRUE,TRUE,"Bonnethead Shark","1to19","Saltwater","GOM - 2 Miles N Pier 60","Laurel & El Dorado Beach Access",27.99652,-82.82859,"Unknown"
24288,,2016-12-31,2016-12-31,"On the ICW.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","GOM - Pass-A-Grille Channel",,27.6825,-82.73757,"RedTide"
24293,23833,2017-01-05,2017-01-05,"Hi, We received a report of a fish kill at the new Tierra Verde Marina behind the 7/11 @ 200 Madonna Blvd. The caller explained there are thousands of dead, decomposing fish in the canal. Most likely related to red tide, but Theresa will have to decide if an investigation is warranted. The latest HAB report does not show that location as being sampled. Let me know what you all decide. Cat - UPDATE 1/6/17 AR - There were numerous dead striped mullet in advanced decomposition spread out through the marina. A resident said he that he saw the fish appear on the the 4th, in hundreds to thousands, and they were much more fresh. It seems the tide washed many of them out, as I only saw about 50. The water was patchy switching between a dark green to brown, and there was a film on the surface of most of it. There were no unusual odors. In-situ water quality parameters were all in normal ranges: temp 22.11°C, DO 7.25 mg/L, salinity 33.4, and pH 7.31. Photos can be found: G:\Groups\Wallop\Aquatic Health\Fish Pictures NEW\Fish Kill Investigation\16-17\1.5.2017 Tiera Verde FKH ID 24293.",TRUE,TRUE,"Species Unidentified, Mullet","20to100","Saltwater","Pine Key Cutoff - Tierra Verde Marina","Seven II",27.68826,-82.72301,"RedTide"
24305,23833,2017-01-10,2017-01-10,"Dead Mullet along with scum on top of water. Also called us on 12/21/16.",TRUE,TRUE,"Mullet","20to100","Saltwater","McPherson Bayou",,27.71077,-82.73514,"RedTide"
24309,23833,2017-01-12,2017-01-12,"Dead fish & a Seagull yesterday. T Cody said no investigation needed.",TRUE,TRUE,"Species Unidentified, Seagull-1","20to100","Saltwater","GOM - Pass-A-Grille 3oth Avenue",,27.70481,-82.73811,"RedTide"
24311,24311,2017-01-12,2017-01-12,"I got a report of dead birds and a fish kill at The Riviera neighborhood @ 8453 Macoma Drive, St Pete. It appears that mainly Wading birds have been affected and several carcasses are being pulled out of the water. Eddie, with the Suncoast Seabird Sanctuary is on site and he can be reached on his cell at 727-251-633. He is on site, along with several City of St Pete employees. Please contact Eddie when you are near the site so he can meet you. Lisa, please let us know if we should collect the carcasses for further analysis. situation. UPDATE: Neither Karenia brevis the Florida Red tide organism nor Pyrodinium bahamense were observed in the water sample collected at this location. A mixed picoplankton assemblage dominated this sample. Bloom concentrations of Prorocentrum minimum were also detected at this location. Targeted sampling continues near Riviera Bay. . UPDATE: Neither Karenia brevis the Florida Red tide organism nor Pyrodinium bahamense were observed in the water sample collected at this location. A mixed picoplankton assemblage dominated this sample. Bloom concentrations of Prorocentrum minimum were also detected at this location. Targeted sampling continues near Riviera Bay.",TRUE,TRUE,"Species Unidentified, Tilapia, Bird Pelicans","20to100","Brackish","Riviera Bay Lake #1",,27.84967,-82.62965,"Unknown"
24317,,2017-01-13,2017-01-13,"PHOTOS IN ATTACHED PDF: - I was at Fort de Soto yesterday and noticed this washed up on the shore just to the left of the gulf pier. It was at ~6pm.  I have no idea what it was but it was very large. Just figured I'd report it to you guys. I had nothing with me to collect a water sample, unfortunately. Parts of it make me think snapper, but I’m not certain given the size of the spines. Possibly a grouper as well. Definitely not a Shark.",TRUE,TRUE,"Species Unidentified","1to19","Saltwater","Ft De Soto Beach",,27.63269,-82.74204,"Unknown"
24319,,2017-01-13,2017-01-13,"Water is lower than usual.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Bellechase Pond",,27.98854,-82.5573,"LowDissolvedOxygen"
24321,,2017-01-13,2017-01-13,"Dead fish in ditch near home. Saw gasping at surface yesterday.",TRUE,TRUE,"Species Unidentified","1to19","Freshwater","Obriens Street Ditch",,27.8558,-82.53273,"LowDissolvedOxygen"
24323,99999,2017-01-13,2017-01-13,"Complainant called to report a dead, approximately 2 foot long, unknown species of Shark near the shoreline at Pier 60 on Clearwater Beach. When complainant was reached she had already left the site.",TRUE,TRUE,"Shark","1to19","Saltwater","GOM - Pier 60",,27.97767,-82.83002,"Unknown"
24333,23833,2017-01-15,2017-01-15,"Dead fish.",TRUE,TRUE,"Mullet-1, Speckled Trout-1","1to19","Saltwater","McPherson Bayou",,27.71077,-82.735,"RedTide"
24346,,2017-01-18,2017-01-18,"Stevenson Creek flares out to form an estuary behind my apartment building. There are springs that do not flow right now because of near-drought conditions. Mainly, fresh water input is via a canal from a golf course a few blocks to the south. Mullet are the main ""large"" fish species. One dead individual was spotted and consumed by buzzards yesterday, and today I noticed three normally-swimming mullet who had spots of discoloration and missing skin. One individual in another area of the estuary was streaming skin that was sloughing off badly. There is one dead individual floating in the mangroves. The water does not smell or feel odd, just dark with organics/algae and maybe a bit of tanin. Other fish species, crabs and birds all seem normal. Birds that are here every day are blue herons, great egrets, ibis, sea gulls, striated herons(?) and osprey. Occasionally there are pelicans, snowy egrets, two limkins, a lone spoonbill and an anhinga...and vultures when “the time” comes.",TRUE,TRUE,"Mullet","1to19","Freshwater","Stevenson Creek",,27.97816,-82.78285,"Unknown"
24351,23833,2017-01-19,2017-01-19,"DOH Poison Control staff forwarded an anonymous report of a fish kill at the Manatee County Public Beach. They explained that the person calling it in experienced respiratory irritation. I wanted to let you all know, so that maybe during the next HAB sampling round in the area, a water sample from the beach can be collected.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","GOM - Manatee County Public Beach",,27.50694,-82.71916,"RedTide"
24352,23833,2017-01-19,2017-01-19,"I just got a call from Mark Coarsey, a Cortez fisherman, who reported a large fish kill just inside Longboat Pass. He saw thousands of dead and dying mullet inside the canal today (the one on the N end of Longboat Key, that feeds into the Pass).",TRUE,TRUE,"Mullet","20to100","Saltwater","GOM - Longboat Pass",,27.44178,-82.68908,"RedTide"
24363,23833,2017-01-20,2017-01-20,"Fish kill in Longboat Pass/Coquina Beach.",TRUE,TRUE,"Catfish, Mullet","20to100","Saltwater","GOM - Longboat Pass/Coquina Beach",,27.44792,-82.68796,"RedTide"
24364,24430,2017-01-20,2017-01-20,"Fish kill been going on for 2 weeks, Vultures eating the fish, water looks OK. Merismopedia spp. 936,001,987
Cyanobacteria
uniden􀆟􀄮ed
182,198,860 colonies/L
Cyanobacteria
uniden􀆟􀄮ed 􀄮lamentous
68,783,040 filaments/L
Anabaenopsis sp. 333 filaments/L",TRUE,TRUE,"Species Unidentified","100s","Saltwater","Long Bayou",,27.82916,-82.77056,"OtherAlgalBloom"
24368,23833,2017-01-23,2017-01-23,"Washed up by high tide and winds on Bradenton Beach. Sized 6 to 15 inches. UPDATE: I collected a sample at Bradenton Beach yesterday in response to this email. I could not collect at Manatee public beach as it was far too wavy to get a decent water sample, so I collected off of a pier a bit farther south. That said, there were dead fish all along the beach there (pretty fresh) and at my sampling site at the northern tip of Anna Maria Island (a day or two decomposed). There were also people coughing and uncomfortable at both sites.",TRUE,TRUE,"Species Unidentified-25, Mullet-10, Catfish-2, Trout-5","20to100","Saltwater","GOM - Bradenton Beach",,27.46901,-82.70053,"RedTide"
